ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density,silica_concentrate
0.6169232228010099,1.5838241907425226,1.1033459398729257,-0.22276606358555395,-1.0988317296015186,-0.13185914726841708,-0.9394767735610231,0.8702423849018683,-0.12342577906333506
0.5901559092212572,1.5800792021331467,-1.376537041493515,2.453982477260814,0.5824995972913102,-0.7019029028629541,1.2295316413399322,0.16563192375336044,-1.0764584021614947
-1.963825676047449,-2.117875986878342,1.1033459398729257,0.010693063656480985,-1.5378786071926014,0.13634044049519198,-1.1922231112606723,-1.152554235689019,-0.9632268033775604
0.6314339281945195,-0.8716025580383325,-0.930054271645259,-1.2609423621092553,0.901259163332553,-0.0727531095100251,-1.4189932287424905,-0.018790512225288127,0.37668044889907887
-0.6338418175197464,2.552824610412496,1.1033459398729257,-1.924373302315705,-1.7038439070961042,2.100087480793441,-0.9152925399187666,-2.0451012927204717,-0.2649652775432572
0.6173931228565773,0.6037750292358552,-0.16514968144012393,0.5027455453698662,0.9729175494006782,1.2872831140204923,-0.7683348497192641,0.6310925400800114,-0.9349189036815746
0.6115347644381454,-0.4225302995827731,-1.2986621397758182,-0.9086498959286009,-0.3310445877550925,-3.4796412860836328,-1.2080365868704417,-0.3009263149980568,-0.7084557061136919
0.6331154617679248,-0.8284581065837738,1.1033459398729257,0.2269732011829549,1.4778568629963136,0.46897087641787,0.14353012955072178,1.200035028589105,-0.7839434386363114
0.6048610510098276,-0.8491125825147184,1.1812208415905718,-0.6852288450095864,0.8384672290058037,-0.3665297720785085,-0.7963937565571862,-0.1300688635287796,-0.40650477602318064
-2.0146781264682363,-0.6100863309874318,-0.8729460103856099,-0.8480903969116046,-0.20213294437203158,-0.4743876927521826,-0.9806522636194988,-0.34626178297570276,-0.3404530100658757
0.6200477096661975,0.11992201466461223,0.3609385434973059,-0.993215755342026,0.7949894220344608,0.5266895088128164,-0.8809294432707029,1.451262545415435,1.9996666981355464
0.6363418861606114,0.6099348716464843,1.1033459398729257,1.9411346354717067,0.21607850807804063,0.16623388754231336,1.208020217304386,0.760219895230842,-0.8405592380282831
0.6489782188973245,0.3305911373447009,1.1033459398729257,-0.5329851187194017,0.014642942248554794,-0.18342437994869945,-0.32744167853060097,-0.5809457162525115,-0.9726627699428869
0.5941377168306159,0.6244377712360802,-0.17726355504067864,-0.27863430326124133,0.49921832780940184,0.23950944489373427,-3.4328903197108214,0.6614945285855489,-0.7745074720709851
0.6236900159374876,-0.8097173337440753,1.1033459398729257,2.2532222268417925,0.9900155477743902,0.19276480353481532,0.43610445925530794,1.2277462068345906,0.5276559139443434
-0.6436787889241622,-1.1043656953156014,1.1033459398729257,0.4511251532654948,1.9382459283268814,0.4249978341992511,-1.1629183470892184,1.6741334950139057,0.6975033121202339
-0.6921172657590775,1.574850886300988,1.1033459398729257,0.3521608242343747,0.6880823769005407,0.7555214693843265,-1.1246853179506953,0.1231984429087221,-0.30270914380457087
-1.995941950828397,0.29018996737208075,-0.8729460103856099,-1.0338734759073236,-1.2835906313153727,-3.6552039724009497,-1.1532486358247807,-1.2472293077779066,0.35780851576842787
-1.9839307478009731,-0.6008692315287676,-0.8729460103856099,0.578032027530733,-1.5772437339428627,-1.0485808180921374,0.11898749859337704,-0.41897448199591747,-0.6990197395483659
-2.017719843546148,-0.5972241921230838,-0.17380244829768812,0.9961124491114665,0.3431771095806398,0.5987575096439202,-0.4985824646030599,0.6056700711055105,1.9241789656129435
0.6174968029059157,-0.8191476491661928,-0.7604600412377599,2.0241285722167954,-2.3958211497825337,-0.341839095144949,1.1282625925745053,-2.733307121418528,-0.9160469705509157
-1.9724171799683576,-0.6087295340538789,-0.17380244829768812,0.9120806367433031,-0.2862734630430548,-0.23484830282343658,0.45481829832262827,0.13532567357852981,1.3485850051279002
0.6345250167244841,-0.6233532911400546,-1.6586172410488123,-0.3293243392178151,0.10090620788781174,-0.2296519558834515,0.12946976673369154,-1.2864200750441783,-0.08568191280201974
0.6171500410602044,-0.6365383199589434,-0.6946990131205985,-1.234663474916946,0.6999236707017963,-0.3178421208930794,1.1216464643604582,1.297213939609809,0.8012989443388492
