ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density,silica_concentrate
300.1088953703705,566.4315314814816,64.03000000000013,2866.140777777778,396.2388611111111,399.6068444444444,9.733630388888884,1.6905311666666676,1.3899999999999937
300.09331944444443,567.4571185185185,64.03000000000013,2548.832908333336,383.0177666666668,400.2485111111109,10.019021333333331,1.6535871326161102,1.3199999999999952
291.7692092592593,416.9809,64.03000000000013,3430.081166666665,398.1557222222221,400.1634833333333,9.913663833333333,1.6528402777777775,1.1500000000000037
290.5440787037037,474.7932240740741,52.25,4757.2179216666655,554.3805333333333,399.93511666666654,10.227893333333329,1.6981544444444432,1.6800000000000053
300.04873055555555,557.3289120370372,64.03000000000013,3389.3694507936534,475.2163611111112,400.1007805555557,9.892462722222222,1.6057741111111126,1.8300000000000007
299.8561648148148,499.9949092592594,64.03000000000013,2954.224218508773,474.3792222222223,399.943238888889,9.565631777777778,1.5746656111111113,1.7099999999999989
299.976200925926,435.59849309116817,64.03000000000013,2580.0873219444447,527.5849999999999,401.28104351851846,10.025200444444453,1.6878020808077792,1.1899999999999982
283.48530277777786,416.4216833333334,56.64999999999981,3440.8343888888903,552.9501388888889,400.18821666666656,9.663279222222222,1.7513116666666664,2.1000000000000045
299.91127870370366,449.9758888888887,64.03000000000013,2406.800762568438,486.6042555555558,400.24436111111095,10.096308333333337,1.5910194999999987,5.174854368932777
299.7568407407408,486.3828370370368,50.579999999999934,3426.4588333333304,473.076183333333,399.5594749999997,10.08905277777778,1.7111219166666662,1.6399999999999926
300.069325,384.54492222222217,47.0500000000001,2892.9145766111105,493.684433333333,399.65192777777776,10.41162222222223,1.7161046111111111,1.3799999999999968
299.77456712962976,416.4701055555556,64.03000000000013,3471.2826166666696,494.1937722222221,399.5109722222224,9.976166388888888,1.6026418888888887,3.7200000000000166
299.82020925925934,389.5051771002711,54.439999999999934,2076.6162777777786,507.339622222222,399.7826000000001,9.603426499999996,1.689276111111112,2.060000000000002
300.010112962963,456.0125925925926,52.280000000000015,3292.158595722224,499.0485749999997,398.0800944444448,9.947525944444454,1.6242154999999996,3.4199999999999977
283.6423962962963,417.1215851851852,56.64999999999981,3087.353444444443,463.9754722222221,399.23296111111097,9.613117111111109,1.6894767777777768,2.3500000000000068
300.1630953703703,594.2805259259259,52.04000000000008,2758.2246111111103,474.0552666666667,398.4181708333334,10.07356922222222,1.7088386217944456,1.2299999999999964
291.4849916666667,466.2959166666666,57.459999999999845,4312.205922222218,486.8397222222221,400.59081666666646,10.369906666666663,1.696806944444445,1.8799999999999968
300.10637870370374,500.2461925925927,64.03000000000013,3387.5130555555547,568.1608388888891,400.9261833333336,10.110177777777777,1.6885095000000003,1.529999999999999
299.83919907407414,566.7863111111111,64.03000000000013,3286.6068333333333,442.68603888888896,401.1170055555554,10.361701666666658,1.7033065555555558,1.6699999999999977
291.53750277777795,378.3128259259259,57.459999999999845,2570.967675555555,570.2565833333332,399.404630555556,9.933051166666663,1.708925277777778,1.3600000000000063
300.0214902777778,400.3643407407406,54.87999999999994,3146.1260427777797,518.5717666666666,399.7222111111111,10.14237444444445,1.6418945555555549,1.959999999999996
291.4051583333333,567.3310055555556,64.03000000000013,2716.7133333333336,460.2195277777781,400.6160444444446,9.671448944444446,1.6273391111111108,1.720000000000004
291.0240407407408,414.4654027777777,57.459999999999845,3738.676240555556,540.4761166666663,400.0733166666668,9.69577461111111,1.724901388888888,2.060000000000002
299.8678074074075,400.84507777777776,57.39999999999981,5275.758111111114,567.0298833333335,400.3503,10.15592866666668,1.713852333333333,1.460000000000002
291.44700000000006,564.8892740740739,64.03000000000013,2791.224611111112,461.42490555555565,400.07046666666673,9.802876055555556,1.7196980555555554,1.8199999999999947
299.8232305555557,417.050787037037,51.93999999999991,2205.831933333332,485.4785444444445,400.3254222222223,9.579476,1.6604798333333326,2.540000000000008
299.9070888888889,399.6104037037037,47.0500000000001,4321.410058072225,507.4547472222223,400.38165000000015,10.55603111111111,1.7137841111111114,1.2599999999999971
283.3217129629629,360.4330421652421,64.03000000000013,3503.2683333333302,487.4383583333336,399.6663944444444,9.724151611111123,1.7089881666666666,1.889999999999992
283.1520555555556,416.9283259259259,56.4099999999999,3528.62663611111,424.0890604938276,400.3022520202017,9.734519722222224,1.5782443333333336,4.549999999999988
300.09835277777785,567.2975537037038,64.03000000000013,3694.392157651993,377.2595944444445,401.3756499999999,10.183531666666669,1.6036857777777782,2.180000000000005
300.0306962962963,466.8325537037037,59.73999999999983,2186.970027777777,522.7309222222223,400.71218333333314,9.690241888888892,1.740144222222222,1.2700000000000038
299.8726398148148,417.44204814814816,64.03000000000013,3226.0599777777807,545.9509500000001,399.2201111111111,10.053542777777778,1.6697426666666668,1.800000000000006
299.8058185185185,471.33035277777793,57.459999999999845,2753.78098811111,578.917888888889,400.4827,9.957621944444448,1.7121748888888886,2.8399999999999888
300.16256574074083,383.9058703703705,64.03000000000013,3569.9441111111096,472.5396166666667,400.80892222222224,9.937617444444443,1.7048157777777782,1.1500000000000037
291.81538425925925,416.74459629629627,57.459999999999845,3137.548369255556,570.2014999999999,398.519161111111,10.12983611111111,1.699269055555555,5.200000000000016
299.8216064814815,566.3684462962965,52.04000000000008,1578.309968888887,504.6080722222223,399.0507833333335,10.095263111111132,1.6894248888888883,1.1100000000000043
299.9066740740741,416.76271481481473,64.03000000000013,3199.9853888888883,532.3220500000002,400.59273888888896,9.939369055555565,1.685870777777778,1.6399999999999926
299.85941574074087,430.16850370370383,50.14999999999983,4069.220416666664,501.1131583333336,399.75722777777776,9.765201111111114,1.648747333333333,2.009999999999995
283.1253074074075,417.429188888889,56.4099999999999,3078.233809444445,501.29020555555553,400.9091444444445,9.514529888888887,1.680897055555556,4.059999999999985
300.1267574074074,567.5849999999997,64.03000000000013,3034.803152777778,387.0488111111112,399.8426555555555,10.0370005,1.6749574444444442,0.9900000000000008
291.6825666666668,564.7522962962963,64.03000000000013,3645.851916666668,376.3186500000001,402.5297111111109,9.935187111111109,1.6284382222222222,1.1599999999999973
299.9103194444445,448.0355018518517,59.870000000000125,3948.0937666666673,590.4252111111111,399.9359722222224,9.797596277777783,1.7171518888888888,3.7100000000000017
299.9819499999999,433.05138333333326,51.73999999999983,3258.3387477777774,564.6394444444445,399.2305555555556,10.115125555555554,1.7015966666666669,1.2299999999999964
299.6749231481482,435.58752257343536,64.03000000000013,2755.722353333334,449.6224111111112,400.4387444444448,9.89346877777778,1.5889039513888883,1.409999999999997
299.83088425925934,466.29140555555546,53.47999999999976,1950.659608333334,507.704538888889,399.9516777777778,9.576844722222225,1.7217937222222228,1.2400000000000029
283.21125740740734,400.05223703703706,64.03000000000013,3809.8753888888873,544.6357555555555,401.07209999999975,10.055325222222224,1.741050722222221,2.5299999999999887
300.05825740740744,400.73864629629634,52.4099999999999,4372.516630555556,536.8578777777778,400.0225833333333,9.575229222222228,1.6527262777777794,3.440000000000008
283.2836990740741,317.94792272592593,52.60999999999996,3906.382833333336,503.5008444444445,401.1377500000002,9.73873966666667,1.7294561111111109,1.0399999999999994
299.76748055555555,386.85982592592586,55.17000000000007,2243.469,599.7417888888892,400.0840277777776,10.025429000000004,1.6198732222222216,4.701644188813888
299.96076759259256,412.9281435185184,56.39999999999981,2977.243577555556,322.27665555555546,401.33394444444434,9.404206555555554,1.576990655982777,1.2400000000000029
291.70195740740746,416.06146851851855,64.03000000000013,3278.4738833333327,391.9181666666669,400.2466666666667,9.87738444444444,1.6052205000000002,1.5699999999999947
300.07546296296306,399.73194814814815,52.280000000000015,2888.221579166666,573.7179388888893,398.8607055555555,9.927762166666668,1.6988475,2.430000000000005
299.83787407407414,420.3398018518519,62.79000000000022,2142.2395166666665,434.5445777777779,399.7179555555556,9.798833833333331,1.578570222222222,1.7400000000000044
299.9562685185186,400.52340370370376,64.03000000000013,3422.094277777778,362.9073444444443,399.7171722222223,9.979245666666673,1.6036718425922216,1.6399999999999926
300.0814925925926,503.8488259259257,64.03000000000013,3232.1435000000006,525.0173777777777,400.5071499999999,10.195448333333331,1.6388568333333322,1.5699999999999947
283.3964592592593,417.0756092592592,64.03000000000013,3286.649194444445,526.7071111111111,400.7969833333332,9.944916999999991,1.7146767777777774,3.3649944506111145
283.3547509259259,565.4863425925926,52.780000000000015,2858.878888888888,442.5683333333336,398.97197777777774,9.786056999999996,1.6842087777777777,1.2299999999999964
300.1104222222222,566.3261500000001,64.03000000000013,3334.577388888888,409.42186666666646,399.07548333333335,10.391444999999996,1.6721280555555558,1.3700000000000032
283.26915925925925,399.78171481481496,64.03000000000013,3229.6683611111134,526.2464833333335,399.9033833333332,9.85016777777777,1.7158797222222224,4.78999999999999
283.4855185185186,401.5597370370371,64.03000000000013,3097.0151195906437,502.5623444444448,400.7312833333334,9.720950277777773,1.7076538333333309,1.970000000000007
299.8343398148149,399.0923333333333,51.27000000000024,4535.496388888889,585.8617444444441,399.6526222222224,9.807488555555564,1.712435055555555,2.58999999999999
300.1855629629631,466.327701851852,56.75,2322.8678583333326,508.7693944444448,399.3063055555559,9.541725555555551,1.6940794444444447,2.8500000000000094
299.9262537037037,451.5980796296297,53.55,1795.13475,527.4690333333331,399.79430277777766,9.987948055555554,1.6720318333333333,2.0799999999999987
299.9889925925926,416.1900166666667,64.03000000000013,3038.738986111113,509.9492666666667,400.3770388888887,9.896840944444444,1.6414006666666665,1.2400000000000029
283.4036194444445,423.0779957671957,55.9099999999999,2337.3006888888945,500.50617777777774,399.4211666666666,9.91945711111111,1.7046563888888888,4.945423317142221
299.7166537037037,393.9648823664375,53.25,1640.1597037037045,432.0294388888891,400.0806666666666,9.683440166666673,1.5942968505638884,2.879999999999997
299.7951314814816,400.3543796296297,52.4099999999999,4692.463777777777,615.2934222222224,400.2144444444443,9.741738888888891,1.7468801111111114,3.120000000000004
299.9031416666667,499.1424814814815,49.35999999999992,3773.7387222222246,552.2565444444443,398.7043333333335,9.2565733888889,1.7179669999999991,1.3799999999999968
291.58050462962973,564.6020074074073,64.03000000000013,2254.160622777781,493.1297388888886,399.5243,9.635407611111107,1.6008733888888884,2.0500000000000065
299.8652037037036,394.3757703703705,56.39999999999981,1993.713094666667,353.2147833333333,399.9528055555557,9.779811111111108,1.6168048995727764,2.240000000000005
300.0800222222223,494.3555238390914,64.03000000000013,592.7410245029246,428.92448617886186,398.9160888888889,10.029183500000014,1.6665240264550003,1.689999999999998
300.0099916666667,399.9529203703703,64.03000000000013,3801.196,584.3293055555555,399.8035222222222,9.886844777777778,1.710031388888889,2.699999999999992
283.3017916666668,400.726512962963,64.03000000000013,3169.181097076023,502.1876833333334,400.4874333333334,9.86733094444445,1.686150833333335,1.4699999999999998
291.6220462962963,419.8579925925927,64.03000000000013,3022.3903833333334,408.7168722222224,398.6116888888889,10.01737238888889,1.6964749444444445,1.8600000000000083
283.1754222222221,419.1836259259259,53.26000000000017,1780.4059267777775,421.2720699999998,399.7750938034183,8.913735333333335,1.5821071915422216,4.484999999999999
299.8399856481482,434.395776851852,64.03000000000013,3947.5327222222218,550.5473944444442,400.2319444444444,10.169523888888891,1.6768900277777754,1.2599999999999971
283.2608685185185,483.9556500000001,59.47999999999973,3375.175757777779,507.2355833333333,400.5037611111111,10.16707222222222,1.687954833333333,1.1399999999999952
300.02104999999995,416.3865305555557,50.75,3529.666222222223,549.0555888888889,399.8956777777775,9.939656333333332,1.668719277777778,2.0
299.55143888888887,501.5671611111111,50.80000000000004,2853.5861666666656,403.8625944444443,400.4555333333334,9.477566111111114,1.7026525555555565,1.660000000000001
283.3325870370371,397.23197997128096,52.60999999999996,1591.1783480257138,427.71124097222224,399.1288120071696,10.061114555555555,1.7173403094016673,3.769999999999991
300.2742,500.8790777777776,52.30000000000001,3501.187949999998,495.3842444444446,400.9542500000002,10.394443333333337,1.7062671111111118,1.0399999999999994
299.8650898148148,415.6418222222222,50.75,3474.260333333332,584.8427611111114,403.0947790404051,10.06465738888889,1.6915964444444442,4.129999999999996
299.61872500000004,499.9927333333332,55.98999999999983,3495.61463611111,537.8102500000002,400.1768777777773,9.711937499999996,1.686100277777778,1.8999999999999968
283.2668620370372,415.6684111111111,52.60999999999996,1848.092186341861,526.7767388888889,399.829616666667,8.80945522222222,1.7159536111111104,3.269999999999992
299.7831638888889,399.57338518518526,52.14000000000006,3979.5686460555535,588.1256722222224,400.0741277777777,9.744837833333335,1.713911888888889,2.58999999999999
299.8255592592593,416.2059203703705,64.03000000000013,2694.0803056111126,566.4364611111107,399.6289277777777,9.971138500000002,1.6876731111111107,2.2799999999999905
299.92863796296297,399.4887092592591,54.56999999999986,2427.7659587301605,514.3048111111111,400.42981666666674,9.574046444444448,1.7291052222222223,1.9800000000000015
283.23323518518526,415.83705,64.03000000000013,3438.9136111111115,518.4599222222222,400.79944444444425,9.42260511111111,1.7064239444444436,3.60990284525
299.9008305555556,518.451475925926,60.31000000000001,1678.7464722222226,554.3019055555553,401.06967222222215,9.363631666666665,1.752953555555556,2.360000000000009
283.2830916666666,419.3571944444445,55.9099999999999,1261.544768855932,480.6446833333336,399.6449111111111,9.185011388888896,1.6557665,5.120000000000004
299.7332805555556,484.9085498875045,64.03000000000013,3027.4929444444456,467.5738222222221,400.5262888888888,9.879301166666671,1.6744910000000002,3.230000000000008
300.13318055555555,400.9157037037039,64.03000000000013,4439.787977777779,506.7700722222223,399.15317222222177,10.09859,1.664218777777777,2.360000000000009
299.93265833333334,426.9861537037038,48.06999999999988,4779.632666666666,510.72249270244896,402.43108134502967,10.072917777777771,1.6782590555555552,1.4499999999999953
299.92556759259264,417.71982037037054,64.03000000000013,3061.5400416666653,497.7567555555551,399.3254444444443,10.09474111111111,1.702556555555554,1.4199999999999944
299.91749444444457,404.2327592592591,52.10999999999994,2459.64465375,561.259988888889,399.9837944444447,9.317522777777771,1.683209999999999,1.0500000000000025
299.6919166666667,498.959346296296,57.459999999999845,4125.863741666668,433.8564722222223,399.99456666666623,10.231022777777763,1.7123977777777788,3.7100000000000017
299.9522111111111,398.9661796296297,64.03000000000013,3415.754801111112,397.31185,400.0411499999999,10.249453333333337,1.6192446666666669,1.6399999999999926
299.7181351851852,417.95581111111096,55.96999999999994,2525.424228305011,480.0810333333334,400.3108722222222,9.246238166666666,1.603298888888889,1.1299999999999972
299.876626851852,567.1375592592591,64.03000000000013,3258.7874444444437,384.88527222222217,399.6506722222223,10.215538888888888,1.6232434444444437,1.3199999999999952
283.2292037037037,325.5183577872745,64.03000000000013,3310.454555555555,401.8798833333333,400.0302277777777,9.46226994444444,1.631206944444444,1.8199999999999947
299.934338888889,499.8983925925925,56.70000000000004,2835.8673333333345,559.5028277777775,400.1000111111109,9.880980611111116,1.686609666666667,2.399999999999993
299.94495,451.1367888888888,49.079999999999934,4978.25890777778,679.2064555555559,402.8408463546789,9.157661486395556,1.6775192777777777,3.170000000000001
299.8785592592593,416.44387037037046,52.67000000000007,2859.573514444444,572.821288888889,399.67872777777785,9.484273777777776,1.6962543333333338,1.4399999999999984
299.6997157407408,500.22551296296297,49.9099999999999,3110.760744444445,557.1253055555555,399.60083888888886,9.673447388888889,1.7319731111111116,3.170000000000001
299.9895240740742,424.6409453703705,51.93999999999991,2268.0876927777786,526.5485666666666,399.1343833333332,9.704062777777777,1.718342944444444,2.800000000000008
300.1344074074074,400.2033685185186,55.79000000000013,3064.563218055556,413.10564444444447,399.5640500000003,9.815146944444445,1.547426444444444,1.6699999999999977
291.52405925925933,642.8142324074078,64.03000000000013,1784.9586085011222,364.6687723995272,403.1777213580245,9.66243233333334,1.5469009503538886,1.2400000000000029
300.15273796296304,507.3332377161494,59.780000000000086,2066.7415388888894,541.0863944444443,400.3818777777777,9.652865111111112,1.7360829999999996,3.899999999999996
299.923062037037,481.017587037037,64.03000000000013,2957.0005777777787,570.0306111111112,400.14764444444427,10.117272222222226,1.692117833333333,4.965145631067222
283.3667435185186,416.33585740740745,56.64999999999981,2377.422498055557,465.9349999999998,401.06185,9.41521916666666,1.6345845,2.220000000000009
299.9081861111111,421.1138998019576,45.380000000000095,1849.443875,600.998461494254,400.6985101851849,9.970401333333324,1.7152335573766682,1.340000000000003
299.80244814814813,416.933712962963,64.03000000000013,3067.015295555555,469.9706111111112,400.4568833333332,9.872663388888888,1.6382133888888888,3.512922437674445
299.99069907407403,767.639751777443,54.10000000000018,1134.8079389653974,301.26402054795005,403.094633937319,9.581079666666676,1.5545857628355562,1.340000000000003
300.169850925926,449.1257055555555,64.03000000000013,2908.578877777777,401.2898833333334,400.6694444444443,10.377267777777764,1.5858506666666663,1.0699999999999956
299.80894351851856,415.6685,64.03000000000013,3518.049055555555,421.4385333333334,400.2858333333335,9.86751855555556,1.6728859444444446,4.169999999999991
299.86846851851845,400.276461111111,55.68999999999994,2444.899946599999,600.8775055555551,400.7444833333334,9.910348944444443,1.7329747222222218,1.529999999999999
299.91082870370377,499.39016111111096,64.03000000000013,3146.6628046296323,546.4332888888885,398.9001222222223,10.08749566666667,1.6906145555555556,2.6499999999999915
300.0392129629629,500.5771055555554,64.03000000000013,2430.992014999999,473.4735611111112,400.9614055555557,10.097276888888889,1.6988723333333322,1.660000000000001
299.9781564814816,391.893220781893,57.459999999999845,3448.2030883333314,395.2623888888891,401.0914833333334,10.18656388888889,1.6012346420072223,1.4799999999999964
291.7352601851851,499.27972037037017,64.03000000000013,2581.5489222222222,530.6107611111113,400.377127777778,9.631181333333334,1.6442622777777782,4.149999999999987
283.4070314814815,336.9435675925926,64.03000000000013,2125.4487412626268,451.8969611111113,399.75452777777787,9.43199594444444,1.6232338333333334,1.959999999999996
300.0084685185185,553.3396601851852,54.520000000000245,1185.4412685474929,427.7588194444442,400.6521055555557,9.474597833333334,1.638296083333333,4.720000000000018
299.9738814814816,417.258075925926,64.03000000000013,3029.711261111112,480.48383888888895,400.13357777777793,10.10100333333333,1.6824409444444444,1.030000000000001
299.9345240740741,465.3538833333334,64.03000000000013,2909.2162583080817,530.837158333333,400.7574972222223,9.97965705555556,1.6502687777777785,1.4499999999999953
299.88917685185186,493.2234555555555,64.03000000000013,3065.9191,518.5042222222224,400.1756944444443,10.245778333333329,1.6740766111111105,1.219999999999999
299.86189444444454,415.89247777777786,48.06999999999988,3923.915305555556,576.9793222222224,400.2981888888889,10.023958111111108,1.7002956666666666,2.3899999999999904
299.70171574074067,406.7469833333332,57.459999999999845,3848.773568333336,604.3771777777779,400.4662611111112,10.334892222222212,1.743986222222224,2.0699999999999945
300.06774537037035,399.6078648148147,49.579999999999934,1413.1155086336366,587.1033833333332,399.41196666666673,9.487012777777776,1.713122222222222,1.6800000000000053
299.93338333333344,467.3178796296296,56.75,2252.7769013888883,486.8165444444442,400.1635833333335,9.565397722222222,1.665081888888888,2.120000000000004
300.05164722222224,499.5558759259261,56.70000000000004,2951.5444472222225,540.227777777778,398.9377833333331,10.110694444444446,1.713761611111111,4.289999999999994
299.90750231481485,568.9267148148148,52.780000000000015,3197.4881666666665,447.4515166666667,401.0670722222224,9.811316222222228,1.7251538888888878,1.400000000000004
299.7722518518518,417.4683416666667,64.03000000000013,2336.409658831909,535.7867666666666,398.28323333333344,9.941199999999997,1.6503571111111115,2.560000000000002
299.9353250000001,567.0234796296298,64.03000000000013,3582.6404395555587,380.9353777777778,399.42715555555566,10.23237222222222,1.664383055555556,1.5399999999999994
283.3232351851852,556.9495551183599,64.03000000000013,3502.810166666666,510.9847277777776,400.8061611111112,9.94350577777778,1.7236198888888894,4.29999999999999
299.862450925926,416.659774074074,45.71000000000003,3924.1987277777775,525.5660666666664,400.0955944444443,10.30735833333334,1.7134789444444452,2.009999999999995
299.5632675925926,418.8620092592594,53.64000000000004,2223.9379194444427,451.3338111111112,400.5573055555557,10.029111111111105,1.678904444444445,2.7400000000000064
291.4527166666666,481.02254365079375,64.03000000000013,3067.7685803445866,493.0604388888889,399.4003388888888,9.910406277777778,1.6468920555555555,3.7999999999999945
300.9972842592594,499.03416481481486,57.459999999999845,4337.2897222222255,463.0418777777779,398.74292777777777,10.437130000000002,1.7223025000000014,0.969999999999999
300.0981638888889,466.4292388888889,56.079999999999934,1598.2609305555577,570.3344222222223,399.54488888888864,9.512043111111106,1.6834084999999996,1.3199999999999952
291.50768055555545,466.5775685185184,57.459999999999845,1265.0830077777775,347.9823222222222,400.5658611111112,10.390180000000004,1.554142094963333,1.340000000000003
299.92398425925927,450.9928703703704,64.03000000000013,2528.029961111112,493.57660555555566,399.74310555555553,10.282627222222231,1.6736363333333342,1.0699999999999956
291.65928425925927,563.0246129629629,64.03000000000013,2660.824183333331,411.2160499999998,400.4525764705887,10.041384388888888,1.6629162777777775,1.8399999999999967
299.9105620370371,417.1564074074072,48.06999999999988,4901.662696388887,583.7382333333331,400.1632611111111,10.299485000000002,1.7091726111111114,2.3199999999999945
291.524687962963,566.864151851852,64.03000000000013,3682.833388888888,376.7933277777776,400.0790666666669,10.005305277777776,1.6579102777777774,1.25
283.3924268518519,415.17146296296295,52.60999999999996,1224.831383886264,415.2705833333333,399.9279444444445,9.460445666666663,1.599673109987778,2.3199999999999945
283.12348888888897,559.5596965974163,64.03000000000013,3653.467555555557,531.056411111111,400.74556666666695,10.034224388888893,1.7261751944444437,2.6600000000000104
299.7343444444445,566.5374851851852,50.98999999999983,3817.405388888889,449.9942666666669,400.2119,10.107465,1.6951509444444453,1.6200000000000032
299.88615185185193,466.9342740740743,50.69999999999996,2931.339388888887,544.6491388888888,398.2855388888891,10.215778888888888,1.665129611111111,1.300000000000004
300.1775523148149,472.9774999999999,51.87000000000002,4737.545222222223,612.7173027777778,397.8249851851851,9.80163944444444,1.7388758333333332,2.8500000000000094
299.8350203703704,416.3975203703704,55.42000000000007,3389.3725155092584,593.9455277777779,400.1322000000002,10.160904444444448,1.7628367777777774,1.1899999999999982
299.9788907407408,417.89980092592606,53.12000000000003,2009.04535,569.4313444444444,400.0553500000001,9.48139627777778,1.774353611111111,2.560000000000002
299.82623333333333,617.7973299636677,54.10000000000018,1381.4515874769672,445.5489559795604,400.33621165796126,9.766806944444443,1.6076027385488891,1.340000000000003
300.25764722222226,399.5099962962963,52.14000000000006,4487.747083333336,576.1523777777774,400.8175333333333,9.880090111111112,1.6981138333333343,1.6100000000000074
299.9153555555555,400.27770740740726,50.69999999999996,3203.5274332777767,554.5607333333331,400.5411666666666,10.132181055555558,1.680591,1.1200000000000028
